input_str,concept_id,concept_code,concept_name,vocabulary_id,pcornet_vocabulary_id,concept_class_id,systemic
ibuprofen,1223069,716100501,ibuprofen 600mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,1223073,716100505,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35900694,716100532,"ibuprofen 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36116175,716100547,ibuprofen 600mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,36116178,716100550,ibuprofen 800mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,36495957,718620003,ibuprofen 600mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,36495958,718620007,ibuprofen 800mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,35899189,719210181,"ibuprofen 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35899188,719210182,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36109192,720360109,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36109193,720360110,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36109194,720360111,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36109195,720360112,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36109216,720360185,"ibuprofen 200mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36196034,720820001,"acetaminophen, calcium carbonate, dextromethorphan hbr, guaifenesin, phenylephrine hcl, ibuprofen, l... ORAL KIT [doc in the box all day supply]",NDC,ND,9-digit NDC,TRUE
ibuprofen,584702,720820002,"acetaminophen, calcium carbonate, dextromethorphan hbr, guaifenesin, phenylephrine hcl, ibuprofen, l... ORAL KIT",NDC,ND,9-digit NDC,TRUE
ibuprofen,832761,720900002,ibuprofen 200mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,1562071,721890001,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832763,721890170,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36116225,721890231,"ibuprofen 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35700598,721890266,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832777,722880050,"diphenhydramine citrate, ibuprofen 38mg/1 / 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35117937,722880131,"ibuprofen 200mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832780,722880255,ibuprofen 50mg/1.25mL ORAL SUSPENSION/ DROPS,NDC,ND,9-digit NDC,TRUE
ibuprofen,36387234,722880461,"ibuprofen 100mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387236,722880521,"ibuprofen 100mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
ibuprofen,37508606,722880604,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35899178,722880660,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,1783224,722880763,"ibuprofen 100mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
ibuprofen,35113269,722880897,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,1223222,724760109,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387251,724760110,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387252,724760111,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387253,724760112,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35117944,724760358,ibuprofen 200mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,35117945,724760365,ibuprofen 200mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,35117946,724760366,ibuprofen 200mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,1223224,724760745,"ibuprofen 200mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387267,724760843,"ibuprofen 200mg/1 ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35117950,726630151,"hydrocortisone, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, ibuprofen KIT",NDC,ND,9-digit NDC,TRUE
ibuprofen,36387301,726630152,"hydrocortisone, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, ibuprofen KIT",NDC,ND,9-digit NDC,TRUE
ibuprofen,36999750,726630205,"meclizine hydrochloride, ibuprofen, loperamide hydrochloride, doxylamine succinate KIT",NDC,ND,9-digit NDC,TRUE
ibuprofen,832785,727890185,"ibuprofen 400mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832786,727890186,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832787,727890187,"ibuprofen 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36116254,727890191,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,1783216,727890198,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,1799640,727890200,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,1799639,727890201,"ibuprofen 400mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36989940,728650132,"ibuprofen 200mg/1 ORAL; ORAL CAPSULE, LIQUID FILLED",NDC,ND,9-digit NDC,TRUE
ibuprofen,42508302,729270805,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,758887,729341047,cimetidine 5% / ibuprofen 2% / salicylic acid 17% 2g/100g / 5g/100g / 17g/100g TOPICAL GEL,NDC,ND,9-digit NDC,FALSE
ibuprofen,36008217,729344176,fluconazole 4% / ibuprofen 2% / itraconazole 1% / terbinafine hcl 4% 1g/100g / 2g/100g / 4g/100g TOPICAL SOLUTION,NDC,ND,9-digit NDC,FALSE
ibuprofen,972827,730970008,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,42661048,734080609,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,42661050,734080709,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,45857737,759210466,ibuprofen 800mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,45857820,759870010,"ibuprofen and famotidine 800mg/1 / 26.6mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,45858091,761680012,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,584741,761680095,"ibuprofen 200mg/1 ORAL TABLET, COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,45858269,762370187,ibuprofen 400mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,45858270,762370188,ibuprofen 600mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,36387819,762810119,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,44497717,764130312,ibuprofen 50mg/1.25mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,44497718,764130313,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,44497736,764130344,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,44497737,764130345,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,35524481,764200461,ibuprofen and acetaminophen ORAL KIT,NDC,ND,9-digit NDC,TRUE
ibuprofen,45858650,764200611,"ibuprofen, methyl salicylate, menthol, capsaicin ORAL; TOPICAL KIT [joint maintenance compliance kit]",NDC,ND,9-digit NDC,FALSE
ibuprofen,35108120,783070100,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,37619185,793950003,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,819359,801750321,"ibuprofen 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,42637539,802670604,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36388692,804250046,"ibuprofen 800mg 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,36388693,804250047,ibuprofen 800mg 800mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,36772928,804250089,"ibuprofen 800mg 800mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,42637534,804250132,"ibuprofen 600mg 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,1828489,804250154,"ibuprofen 600mg 600mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832902,812380103,ibuprofen 200mg/1 ORAL TABLET,NDC,ND,9-digit NDC,TRUE
ibuprofen,37098591,815220521,"ibuprofen 100mg/1 ORAL TABLET, CHEWABLE",NDC,ND,9-digit NDC,TRUE
ibuprofen,1828520,815220604,"ibuprofen 200mg/1 ORAL TABLET, FILM COATED",NDC,ND,9-digit NDC,TRUE
ibuprofen,832920,816460113,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,1780010,821790001,ibuprofen 100mg/5mL ORAL SUSPENSION,NDC,ND,9-digit NDC,TRUE
ibuprofen,40239178,1100064,famotidine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,42898699,1310501,chlorpheniramine / ibuprofen / phenylephrine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,45892517,1597117,chondroitin sulfates / glucosamine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,35604183,1747293,ibuprofen Injection,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054148,370672,ibuprofen Oral Suspension,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054133,370673,ibuprofen Chewable Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054158,370674,ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054144,370675,ibuprofen Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40045770,370676,hydrocodone / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053096,370677,ibuprofen / pseudoephedrine Oral Suspension,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053099,370678,ibuprofen / pseudoephedrine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40031160,371476,chlorzoxazone / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40055145,372401,homatropine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054143,372448,ibuprofen Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054141,372449,ibuprofen Extended Release Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40002727,372450,acetaminophen / ibuprofen Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40002728,372451,acetaminophen / ibuprofen Oral Suspension,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40002729,372452,acetaminophen / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053401,372454,ibuprofen / vitamin B12 Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40029837,372455,codeine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40029836,372456,codeine / ibuprofen Extended Release Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053094,373693,ibuprofen / pseudoephedrine Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053399,374162,ibuprofen / tolperisone Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40048586,377325,ibuprofen Topical Spray,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40048577,377732,ibuprofen Topical Cream,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40048583,377956,ibuprofen Topical Gel,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40060217,378952,cyclonium / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053089,379418,ibuprofen / menthol Topical Gel,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40054138,380812,ibuprofen Extended Release Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40048580,380819,ibuprofen Topical Foam,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40053087,393550,ibuprofen / levomenthol Topical Gel,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40022021,405928,chlorpheniramine / ibuprofen / pseudoephedrine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40048574,440444,ibuprofen Rectal Suppository,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40051275,440451,hydroxocobalamin / ibuprofen Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053088,440452,ibuprofen / lidocaine Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40022479,440457,carisoprodol / dexamethasone / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40022482,440459,carisoprodol / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40017303,440489,caffeine / ergotamine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053090,440494,ibuprofen / methocarbamol Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053398,440512,ibuprofen / scopolamine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40054147,476975,ibuprofen Oral Gel,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40053091,483322,ibuprofen / oxycodone Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40125462,577191,chlorpheniramine / ibuprofen / pseudoephedrine Oral Suspension,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40133936,637694,ibuprofen / niacin Topical Cream,RxNorm,RX,Clinical Drug Form,FALSE
ibuprofen,40134498,643059,diphenhydramine / ibuprofen Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40134497,645634,diphenhydramine / ibuprofen Oral Capsule,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40136034,656679,ibuprofen / pseudoisocytidine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40143248,748640,ibuprofen Oral Solution,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,40222715,993798,ibuprofen / phenylephrine Oral Tablet,RxNorm,RX,Clinical Drug Form,TRUE
ibuprofen,36882719,OMOP1002512,Ibuprofen Granules for Oral Solution,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,44120647,OMOP1115278,Chlorpheniramine / Ibuprofen / Pseudoephedrine Oral Capsule,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,35410398,OMOP1143983,Ibuprofen Topical Solution,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,41205635,OMOP2403597,dexpanthenol / Diclofenac / Ibuprofen / Loperamide / magaldrate Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,41267490,OMOP2465452,dexpanthenol / Ibuprofen / Loperamide Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,44164490,OMOP3041213,Ibuprofen / polyurethane-34 (40 MPA) Topical Foam,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,21053905,OMOP388988,Ibuprofen Oral Granules,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,21162089,OMOP390270,Ibuprofen / LEVOMENTHOL Vaginal Gel,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,42483104,OMOP417528,Ibuprofen Vaginal Gel,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,42481329,OMOP417529,Ibuprofen Nasal Spray,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,42480161,OMOP417531,Ibuprofen Effervescent Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,42480728,OMOP417532,Ibuprofen Disintegrating Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,42478975,OMOP417533,Ibuprofen Topical Ointment,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,42483105,OMOP417536,Ibuprofen Rectal Foam,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43190002,OMOP448722,Ibuprofen Powder for Oral Solution,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43201112,OMOP449195,Ibuprofen / Pseudoephedrine Delayed Release Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,42948439,OMOP4675029,Acetaminophen / Codeine / Ibuprofen Oral Capsule,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36790081,OMOP4778323,Ibuprofen Transdermal System,RxNorm Extension,RX,Clinical Drug Form,FALSE
ibuprofen,36790084,OMOP4778326,Ibuprofen Intravenous Solution,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36505136,OMOP4835601,Caffeine / Ibuprofen Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43023231,OMOP4838353,Caffeine / Ibuprofen Delayed Release Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36068119,OMOP4994685,ibuprofen / pseudoephedrine Extended Release Oral Capsule,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,35870132,OMOP5026599,ibuprofen Inhalation Powder,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,35884492,OMOP5034763,Dexibuprofen Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36035307,OMOP5045317,ibuprofen Delayed Release Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43661626,OMOP900924,Ibuprofen Oral Powder,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43859624,OMOP901130,Ibuprofen Delayed Release Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,43710409,OMOP935050,Ibuprofen / Pseudoephedrine Oral Solution,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36889516,OMOP990569,Ibuprofen Prefilled Syringe,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36880843,OMOP992610,Codeine / Ibuprofen Delayed Release Oral Tablet,RxNorm Extension,RX,Clinical Drug Form,TRUE
ibuprofen,36893476,OMOP997077,Ibuprofen Delayed Release Oral Capsule,RxNorm Extension,RX,Clinical Drug Form,TRUE
ifosfamide,44941033,000694495,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45026023,000694496,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,36493015,001439530,ifosfamide 50mg/mL INTRAVENOUS INJECTION,NDC,ND,9-digit NDC,TRUE
ifosfamide,44467674,001439531,ifosfamide 50mg/mL INTRAVENOUS INJECTION,NDC,ND,9-digit NDC,TRUE
ifosfamide,45232201,003383991,"ifosfamide 1g/20mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45351534,003383993,"ifosfamide 3g/60mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,44892776,007033427,"ifosfamide 1g/20mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45062972,007033429,"ifosfamide 3g/60mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45233523,007034100,ifosfamide and mesna KIT,NDC,ND,9-digit NDC,TRUE
ifosfamide,45301923,007034106,ifosfamide and mesna KIT,NDC,ND,9-digit NDC,TRUE
ifosfamide,45250588,007034116,ifosfamide and mesna KIT,NDC,ND,9-digit NDC,TRUE
ifosfamide,44995101,010019925,"IFOSFAMIDE 1 g/20mL INJECTION, POWDER, FOR SOLUTION [IFOSFAMIDE]",NDC,ND,9-digit NDC,TRUE
ifosfamide,45182628,010019926,"IFOSFAMIDE 3 g/60mL INJECTION, POWDER, FOR SOLUTION [IFOSFAMIDE]",NDC,ND,9-digit NDC,TRUE
ifosfamide,45030450,055390047,Ifosfamide 50 mg/mL INJECTION [Ifosfamide],NDC,ND,9-digit NDC,TRUE
ifosfamide,45047370,055390048,Ifosfamide 50 mg/mL INJECTION [Ifosfamide],NDC,ND,9-digit NDC,TRUE
ifosfamide,44962279,063323142,"IFOSFAMIDE 1 g/1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [Ifosfamide]",NDC,ND,9-digit NDC,TRUE
ifosfamide,45286473,063323174,"IFOSFAMIDE 50 mg/mL INJECTION, SOLUTION [Ifosfamide]",NDC,ND,9-digit NDC,TRUE
ifosfamide,45201043,067457429,"Ifosfamide INTRAVENOUS 20121127 INJECTION, SOLUTION [Ifosfamide] ## FDA",NDC,ND,9-digit NDC,TRUE
ifosfamide,44843223,067457443,"Ifosfamide INTRAVENOUS 20121127 INJECTION, SOLUTION [Ifosfamide] ## FDA",NDC,ND,9-digit NDC,TRUE
ifosfamide,45805530,100190925,"ifosfamide 1g/20mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45805531,100190926,"ifosfamide 3g/60mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,36189676,100190927,"ifosfamide 1g/20mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,36189677,100190929,"ifosfamide 3g/60mL INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45846579,633230142,"ifosfamide 1g/1 INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45846589,633230174,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45852722,674570429,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45852734,674570443,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,45852801,674570609,"ifosfamide 50mg/mL INTRAVENOUS INJECTION, SOLUTION",NDC,ND,9-digit NDC,TRUE
ifosfamide,42628945,1791587,ifosfamide Injection,RxNorm,RX,Clinical Drug Form,TRUE
ifosfamide,40048954,377128,ifosfamide Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
ifosfamide,40048653,377251,ifosfamide / mesna Injectable Solution,RxNorm,RX,Clinical Drug Form,TRUE
ifosfamide,36884627,OMOP1005680,Ifosfamide Prefilled Syringe,RxNorm Extension,RX,Clinical Drug Form,TRUE
ifosfamide,44120467,OMOP1115098,Ifosfamide Injectable Suspension,RxNorm Extension,RX,Clinical Drug Form,TRUE
indomethacin,45213798,000934029,indomethacin 25mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,45077503,000934030,indomethacin 50mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,44958616,001850720,"indomethacin 75mg/1 ORAL CAPSULE, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
indomethacin,44840126,003780143,indomethacin 25mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,45027745,003780147,indomethacin 50mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,44468756,004091113,"indomethacin 1mg/1 INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",NDC,ND,9-digit NDC,TRUE
indomethacin,45181075,004401652,indomethacin 25mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,44994062,005740193,"indomethacin 75mg/1 ORAL CAPSULE, EXTENDED RELEASE",NDC,ND,9-digit NDC,TRUE
indomethacin,45318931,007130176,indomethacin 50mg/1 RECTAL SUPPOSITORY,NDC,ND,9-digit NDC,TRUE
indomethacin,45011844,007812325,indomethacin 25mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,45165290,007812350,indomethacin 50mg/1 ORAL CAPSULE,NDC,ND,9-digit NDC,TRUE
indomethacin,44842001,010702016,"Indomethacin 75 mg/1 CAPSULE, EXTENDED RELEASE [Indomethacin]",NDC,ND,9-digit NDC,TRUE
indomethacin,45097636,012634160,INDOMETHACIN 75 mg/1 CAPSULE [INDOMETHACIN ER],NDC,ND,9-digit NDC,TRUE
indomethacin,45217018,012634838,INDOMETHACIN 75 mg/1 CAPSULE [INDOMETHACIN ER],NDC,ND,9-digit NDC,TRUE
indomethacin,45285486,016590129,INDOMETHACIN 25 mg/1 CAPSULE [INDOMETHACIN],NDC,ND,9-digit NDC,TRUE
indomethacin,45285487,016590130,INDOMETHACIN 50 mg/1 CAPSULE [INDOMETHACIN],NDC,ND,9-digit NDC,TRUE
indomethacin,45336713,021695522,Indomethacin 25 mg/1 CAPSULE [Indomethacin],NDC,ND,9-digit NDC,TRUE
indomethacin,45080791,021695523,Indomethacin 50 mg/1 CAPSULE [Indomethacin],NDC,ND,9-digit NDC,TRUE
